row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Domain	Phylum	Class	Order	Family	Genus	Species
ff9d93d7b7e46787568f2d241caeaf3b	1.1253604727068007	0.18009475384941445	0.4617399274196678	0.39003504603951933	0.6965106321230846	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA
3f4ed624f5d48912e38e325830488c41	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__R7C24	f__Incertae_Sedis	g__Incertae_Sedis	NA
ade04fd51fe2a7ea6a5de7be6c690573	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JG36-TzT-191	f__Incertae_Sedis	g__Incertae_Sedis	NA
1f45933646ae2b2dc3a03d83d865ec78	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__Acidibacter	NA
08ff68f5cebffbf00b63740f6ef7f364	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__Incertae_Sedis	NA
bd5081f7ae4e0d4cd45c407f23068f16	1.16866924764417	-0.6901673154170668	0.40034864438723067	-1.7239157047064053	0.08472306177778703	0.2804913925732454	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
5d92d8822552c057f2320aabf55a4247	1.2121155168160818	-0.8828969863948085	0.38831779274086653	-2.273645459722692	0.022987311857070893	0.11764833233393761	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
ecdee0aca044f2ca5423a3cd3dd03448	1.3277055791226733	-1.298366761789385	0.3853772063157851	-3.3690803205560624	7.541944761769822e-4	0.010097982733632929	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
50bd7aa8db48727b2746ad7ef1eb554f	1.2562031750408782	0.0017555479661843887	0.4944111299436636	0.0035507856920300868	0.997166888870959	0.998890072806692	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
70b61774c9afaef3bb3195d1897df968	1.3133288076298302	0.5613128518829668	0.47510394089161584	1.1814527381725455	0.23742291797579007	0.5183124226277362	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Aquamonas	NA
c36c7aa5e6c47fc763828a8add383940	1.0387148832605266	-0.03672017120230741	0.4680887208754204	-0.07844703271985122	0.9374724620734084	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	NA
8e2cd06fd189258064f799d1ea5d5c7f	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	NA
394eda29c886632f514dd94b58381186	17.08632161206177	-0.2383959036776237	0.7814324814497793	-0.30507549831475084	0.7603086517435196	0.9346271143745823	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	NA
d4323ab1fd41d176de5cdd8311cd3101	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Actinobacillus	NA
ca9c66d47347c03d0343d6fe03ed8636	1.7767178641609953	-1.0558570008291703	0.4920763571944654	-2.1457178045477656	0.03189549981194208	0.15081297352024578	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	NA
f3384f1f36a908bd09b3c265bac26f8c	1.2691808954258463	0.6241384047125149	0.4818039242387007	1.29541992772001	0.195175407275999	0.47643427670421706	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	NA	NA
b4bb370a59f2637d406ccc0f5a1b2a1e	10.250553980989032	4.153434037874089	0.8371427281700431	4.961440741357584	6.997221823673546e-7	3.112467929715529e-5	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Morganella	NA
63afe8e6aac58bf0d670a82ca5bc574c	1.038742922832062	0.1172348361979989	0.48059246176945103	0.2439381503537577	0.807278721789559	NA	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	NA	NA
