Feature ID	Taxon	Confidence
9fcec8cede65c4ee615159628e314a35	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Murdochiella	0.9999999996454818
df37b62e507e32409df4885c1ad2ce14	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999997273023186
0b1f6cb9c07f848ba25971a32b3cc49d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999999673577
45ddc69a3fbf19ff4953211c157cb9ac	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Massiliprevotella	0.9999999997359623
3b010dbd9eae72a79f11af5d24eb3ca3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia	0.9999999999999858
78500c826f22cac8943b1e6a24736ddf	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999858630337826
9104e464668ba956eb9de3d3d2f9eb19	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999999999805453
9485b25a0c921cb845dc9c4142ae4a0f	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Parvimonas	0.9999999673145089
2740cf2417c92847cc298cbd71dd1fcd	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999999998832294
e4ef1c7b616eb842c0ff7a327e83bd76	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.9999995514707207
c8364ffd28638c0516d23fb9cbe39cec	d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma	1.0
